id;name;regency_name;province_name;regency_id
1060664;BATU KAJANG;Paser;Kalimantan Timur;6401
1060665;MUSER;Paser;Kalimantan Timur;6401
1060666;KERANG;Paser;Kalimantan Timur;6401
1060667;TANJUNG ARU;Paser;Kalimantan Timur;6401
1060668;SUATANG BARU;Paser;Kalimantan Timur;6401
1060669;PASIR BELENGKONG;Paser;Kalimantan Timur;6401
1060670;SULILIRAN BARU;Paser;Kalimantan Timur;6401
1060671;PADANG PENGRAPAT;Paser;Kalimantan Timur;6401
1060672;TANAH GROGOT;Paser;Kalimantan Timur;6401
1060922;SENAKEN;Paser;Kalimantan Timur;6401
1060673;KUARO;Paser;Kalimantan Timur;6401
1060674;LOLO;Paser;Kalimantan Timur;6401
1060675;LONG IKIS;Paser;Kalimantan Timur;6401
1060676;KRAYAN;Paser;Kalimantan Timur;6401
1060677;KAYUNGO;Paser;Kalimantan Timur;6401
1060678;MUARA KOMAM;Paser;Kalimantan Timur;6401
1060679;LONG KALI;Paser;Kalimantan Timur;6401
1060920;SEBAKUNG TAKA;Paser;Kalimantan Timur;6401
1060680;MENDIK;Paser;Kalimantan Timur;6401
1060681;MUARA KEDANG;Kutai Barat;Kalimantan Timur;6402
1060682;RESAK;Kutai Barat;Kalimantan Timur;6402
1060918;JAMBUK;Kutai Barat;Kalimantan Timur;6402
1060683;TANJUNG ISUY;Kutai Barat;Kalimantan Timur;6402
1060684;PENYINGGAHAN;Kutai Barat;Kalimantan Timur;6402
1060685;MUARA PAHU;Kutai Barat;Kalimantan Timur;6402
1060686;BELUSUH ;Kutai Barat;Kalimantan Timur;6402
1060687;LAMBING;Kutai Barat;Kalimantan Timur;6402
1060688;DILANG PUTI;Kutai Barat;Kalimantan Timur;6402
1060689;DAMAI;Kutai Barat;Kalimantan Timur;6402
1060690;BESIQ;Kutai Barat;Kalimantan Timur;6402
1060691;DEMPAR;Kutai Barat;Kalimantan Timur;6402
1060692;BARONG TONGKOK;Kutai Barat;Kalimantan Timur;6402
1060693;LINGGANG BIGUNG;Kutai Barat;Kalimantan Timur;6402
1060694;MELAK;Kutai Barat;Kalimantan Timur;6402
1060695;SEKOLAQ DARAT;Kutai Barat;Kalimantan Timur;6402
1060696;GUNUNG RAMPAH;Kutai Barat;Kalimantan Timur;6402
1060697;LONG IRAM;Kutai Barat;Kalimantan Timur;6402
1060698;TERING SEBERANG;Kutai Barat;Kalimantan Timur;6402
1060699;SAMBOJA;Kutai Kartanegara;Kalimantan Timur;6403
1060700;SUNGAI MERDEKA;Kutai Kartanegara;Kalimantan Timur;6403
1060701;HANDIL BARU;Kutai Kartanegara;Kalimantan Timur;6403
1060702;MUARA JAWA;Kutai Kartanegara;Kalimantan Timur;6403
1060703;SANGA-SANGA;Kutai Kartanegara;Kalimantan Timur;6403
1060704;LOA JANAN;Kutai Kartanegara;Kalimantan Timur;6403
1060705;BATUAH;Kutai Kartanegara;Kalimantan Timur;6403
1060706;LOA DURI;Kutai Kartanegara;Kalimantan Timur;6403
1060707;LOA KULU;Kutai Kartanegara;Kalimantan Timur;6403
1060893;JONGGON JAYA;Kutai Kartanegara;Kalimantan Timur;6403
1060708;MUARA MUNTAI;Kutai Kartanegara;Kalimantan Timur;6403
1060709;MUARA WIS;Kutai Kartanegara;Kalimantan Timur;6403
1060710;KOTA BANGUN;Kutai Kartanegara;Kalimantan Timur;6403
1060711;RIMBA AYU;Kutai Kartanegara;Kalimantan Timur;6403
1060712;MANGKURAWANG;Kutai Kartanegara;Kalimantan Timur;6403
1060713;RAPAK MAHANG;Kutai Kartanegara;Kalimantan Timur;6403
1060714;LOA IPUH;Kutai Kartanegara;Kalimantan Timur;6403
1060715;SEBULU I;Kutai Kartanegara;Kalimantan Timur;6403
1060716;SEBULU II;Kutai Kartanegara;Kalimantan Timur;6403
1060717;SEPARI III;Kutai Kartanegara;Kalimantan Timur;6403
1060718;TELUK DALAM;Kutai Kartanegara;Kalimantan Timur;6403
1060719;SUNGAI MARIAM;Kutai Kartanegara;Kalimantan Timur;6403
1060720;MUARA BADAK;Kutai Kartanegara;Kalimantan Timur;6403
1060721;BADAK BARU;Kutai Kartanegara;Kalimantan Timur;6403
1060722;MARANG KAYU;Kutai Kartanegara;Kalimantan Timur;6403
1060723;PERANGAT;Kutai Kartanegara;Kalimantan Timur;6403
1060724;MUARA KAMAN;Kutai Kartanegara;Kalimantan Timur;6403
1060892;BUNGA JADI;Kutai Kartanegara;Kalimantan Timur;6403
1060725;KAHALA;Kutai Kartanegara;Kalimantan Timur;6403
1060726;KEMBANG JANGGUT;Kutai Kartanegara;Kalimantan Timur;6403
1060727;TABANG;Kutai Kartanegara;Kalimantan Timur;6403
1060728;RITAN BARU;Kutai Kartanegara;Kalimantan Timur;6403
1060729;MUARA  ANCALONG;Kutai Timur;Kalimantan Timur;6404
1060730;BUSANG;Kutai Timur;Kalimantan Timur;6404
1060731;LONG MESENGAT;Kutai Timur;Kalimantan Timur;6404
1060732;MUARA WAHAU I;Kutai Timur;Kalimantan Timur;6404
1060733;MUARA WAHAU II;Kutai Timur;Kalimantan Timur;6404
1060734;TELEN;Kutai Timur;Kalimantan Timur;6404
1060735;KONGBENG;Kutai Timur;Kalimantan Timur;6404
1060736;MUARA BENGKAL;Kutai Timur;Kalimantan Timur;6404
1060737;BATU AMPAR;Kutai Timur;Kalimantan Timur;6404
1060738;TELUK LINGGA;Kutai Timur;Kalimantan Timur;6404
1060912;SANGATTA UTARA;Kutai Timur;Kalimantan Timur;6404
1060739;SEPASO;Kutai Timur;Kalimantan Timur;6404
1060911;TEPIAN BARU;Kutai Timur;Kalimantan Timur;6404
1060740;TELUK PANDAN;Kutai Timur;Kalimantan Timur;6404
1060741;SANGATTA SELATAN;Kutai Timur;Kalimantan Timur;6404
1060742;RANTAU  PULUNG;Kutai Timur;Kalimantan Timur;6404
1060743;SANGKULIRANG;Kutai Timur;Kalimantan Timur;6404
1060744;KALIORANG;Kutai Timur;Kalimantan Timur;6404
1060745;SANDARAN;Kutai Timur;Kalimantan Timur;6404
1060746;KAUBUN;Kutai Timur;Kalimantan Timur;6404
1060747;KARANGAN DALAM;Kutai Timur;Kalimantan Timur;6404
1060748;MUARA LESAN/KELAY;Berau;Kalimantan Timur;6405
1060916;MERAPUN;Berau;Kalimantan Timur;6405
1060749;TALISAYAN;Berau;Kalimantan Timur;6405
1060750;TUBAAN;Berau;Kalimantan Timur;6405
1060751;BIDUK-BIDUK;Berau;Kalimantan Timur;6405
1060752;TANJUNG BATU;Berau;Kalimantan Timur;6405
1060753;PULAU DERAWAN;Berau;Kalimantan Timur;6405
1060754;MARATUA BOHE BUKUT;Berau;Kalimantan Timur;6405
1060755;SAMBALIUNG;Berau;Kalimantan Timur;6405
1060887;SUARAN;Berau;Kalimantan Timur;6405
1060756;TANJUNG REDEB;Berau;Kalimantan Timur;6405
1060757;KAMPUNG BUGIS;Berau;Kalimantan Timur;6405
1060758;GUNUNG TABUR;Berau;Kalimantan Timur;6405
1060759;MERANCANG ULU;Berau;Kalimantan Timur;6405
1060760;TEPIAN BUAH/SEGAH;Berau;Kalimantan Timur;6405
1060915;LONG LAAI;Berau;Kalimantan Timur;6405
1060761;TELUK BAYUR;Berau;Kalimantan Timur;6405
1060762;LABANAN MAKMUR;Berau;Kalimantan Timur;6405
1060763;BATU PUTIH;Berau;Kalimantan Timur;6405
1060764;BIATAN LEMPAKE;Berau;Kalimantan Timur;6405
1060765;BABULU;Penajam Paser Utara;Kalimantan Timur;6409
1060766;GUNUNG INTAN;Penajam Paser Utara;Kalimantan Timur;6409
1060767;SEBAKUNG JAYA;Penajam Paser Utara;Kalimantan Timur;6409
1060768;WARU;Penajam Paser Utara;Kalimantan Timur;6409
1060769;PENAJAM;Penajam Paser Utara;Kalimantan Timur;6409
1060770;PETUNG;Penajam Paser Utara;Kalimantan Timur;6409
1060771;SOTEK;Penajam Paser Utara;Kalimantan Timur;6409
1060772;SEPAKU I;Penajam Paser Utara;Kalimantan Timur;6409
1060773;SEPAKU III;Penajam Paser Utara;Kalimantan Timur;6409
1060774;MARIDAN;Penajam Paser Utara;Kalimantan Timur;6409
1060775;SEMOI II;Penajam Paser Utara;Kalimantan Timur;6409
1060777;LAHAM;Mahakam Hulu;Kalimantan Timur;6411
1060776;LONG HUBUNG;Mahakam Hulu;Kalimantan Timur;6411
1060778;UJOH BILANG;Mahakam Hulu;Kalimantan Timur;6411
1060779;LONG PAHANGAI;Mahakam Hulu;Kalimantan Timur;6411
1060780;TIONG OHANG;Mahakam Hulu;Kalimantan Timur;6411
1060781;SEPINGGAN ;Kota Balikpapan;Kalimantan Timur;6471
1060782;DAMAI;Kota Balikpapan;Kalimantan Timur;6471
1060783;KLANDASAN ILIR;Kota Balikpapan;Kalimantan Timur;6471
1060784;PRAPATAN;Kota Balikpapan;Kalimantan Timur;6471
1060785;GUNUNG BAHAGIA;Kota Balikpapan;Kalimantan Timur;6471
1060786;TELAGA SARI;Kota Balikpapan;Kalimantan Timur;6471
1060787;MANGGAR ;Kota Balikpapan;Kalimantan Timur;6471
1060788;LAMARU;Kota Balikpapan;Kalimantan Timur;6471
1060789;TERITIP;Kota Balikpapan;Kalimantan Timur;6471
1060790;MANGGAR BARU;Kota Balikpapan;Kalimantan Timur;6471
1060791;BATU AMPAR;Kota Balikpapan;Kalimantan Timur;6471
1060792;KARANG JOANG;Kota Balikpapan;Kalimantan Timur;6471
1060793;GUNUNG SAMARINDA;Kota Balikpapan;Kalimantan Timur;6471
1060794;MUARA  RAPAK;Kota Balikpapan;Kalimantan Timur;6471
1060917;GRAHA INDAH;Kota Balikpapan;Kalimantan Timur;6471
1060795;MEKAR SARI;Kota Balikpapan;Kalimantan Timur;6471
1060796;KARANG JATI;Kota Balikpapan;Kalimantan Timur;6471
1060797;GUNUNG SARI ILIR;Kota Balikpapan;Kalimantan Timur;6471
1060798;KARANG REJO;Kota Balikpapan;Kalimantan Timur;6471
1060799;SUMBER REJO;Kota Balikpapan;Kalimantan Timur;6471
1060800;GUNUNG SARI ULU;Kota Balikpapan;Kalimantan Timur;6471
1060801;BARU ULU;Kota Balikpapan;Kalimantan Timur;6471
1060802;KARIANGAU;Kota Balikpapan;Kalimantan Timur;6471
1060803;BARU ILIR;Kota Balikpapan;Kalimantan Timur;6471
1060805;MARGO MULYO;Kota Balikpapan;Kalimantan Timur;6471
1060806;BARU TENGAH;Kota Balikpapan;Kalimantan Timur;6471
1060807;MARGASARI;Kota Balikpapan;Kalimantan Timur;6471
1060808;PALARAN;Kota Samarinda;Kalimantan Timur;6472
1060809;TRAUMA CENTRE;Kota Samarinda;Kalimantan Timur;6472
1060810;BANTUAS;Kota Samarinda;Kalimantan Timur;6472
1060811;BUKUAN;Kota Samarinda;Kalimantan Timur;6472
1060812;MAKROMAN;Kota Samarinda;Kalimantan Timur;6472
1060813;SAMBUTAN;Kota Samarinda;Kalimantan Timur;6472
1060814;SIDOMULYO;Kota Samarinda;Kalimantan Timur;6472
1060815;SEI KAPIH;Kota Samarinda;Kalimantan Timur;6472
1060894;SAMARINDA KOTA;Kota Samarinda;Kalimantan Timur;6472
1060816;KAMPUNG BAKA;Kota Samarinda;Kalimantan Timur;6472
1060817;MANGKUPALAS;Kota Samarinda;Kalimantan Timur;6472
1060818;HARAPAN BARU;Kota Samarinda;Kalimantan Timur;6472
1060895;LOK BAHU;Kota Samarinda;Kalimantan Timur;6472
1060819;LOA BAKUNG;Kota Samarinda;Kalimantan Timur;6472
1060820;PASUNDAN;Kota Samarinda;Kalimantan Timur;6472
1060821;AIR PUTIH;Kota Samarinda;Kalimantan Timur;6472
1060822;JUANDA;Kota Samarinda;Kalimantan Timur;6472
1060823;SEGIRI;Kota Samarinda;Kalimantan Timur;6472
1060824;WONOREJO;Kota Samarinda;Kalimantan Timur;6472
1060825;KARANG ASAM;Kota Samarinda;Kalimantan Timur;6472
1060826;LEMPAKE;Kota Samarinda;Kalimantan Timur;6472
1060827;SEI SIRING;Kota Samarinda;Kalimantan Timur;6472
1060828;TEMINDUNG;Kota Samarinda;Kalimantan Timur;6472
1060829;SEMPAJA;Kota Samarinda;Kalimantan Timur;6472
1060830;REMAJA;Kota Samarinda;Kalimantan Timur;6472
1060831;BENGKURING;Kota Samarinda;Kalimantan Timur;6472
1060832;BONTANG LESTARI;Kota Bontang;Kalimantan Timur;6474
1060833;BONTANG SELATAN I;Kota Bontang;Kalimantan Timur;6474
1060834;BONTANG SELATAN II;Kota Bontang;Kalimantan Timur;6474
1060835;BONTANG UTARA I;Kota Bontang;Kalimantan Timur;6474
1060836;BONTANG UTARA II;Kota Bontang;Kalimantan Timur;6474
1060837;BONTANG BARAT;Kota Bontang;Kalimantan Timur;6474
1060838;SUNGAI BOH;Malinau;Kalimantan Utara;6501
1060839;LONG AMPUNG;Malinau;Kalimantan Utara;6501
1060840;LONG NAWANG;Malinau;Kalimantan Utara;6501
1060841;DATA DIAN;Malinau;Kalimantan Utara;6501
1060899;LONG SULE;Malinau;Kalimantan Utara;6501
1060842;LONG PUJUNGAN;Malinau;Kalimantan Utara;6501
1060843;LONG ALANGO;Malinau;Kalimantan Utara;6501
1060844;LONG LOREH;Malinau;Kalimantan Utara;6501
1060845;SETULANG;Malinau;Kalimantan Utara;6501
1060900;SEHATI;Malinau;Kalimantan Utara;6501
1060846;PULAU SAPI;Malinau;Kalimantan Utara;6501
1060847;LONG BERANG;Malinau;Kalimantan Utara;6501
1060848;MALINAU SEBERANG;Malinau;Kalimantan Utara;6501
1060849;TANJUNG LAPANG;Malinau;Kalimantan Utara;6501
1060898;SESUA;Malinau;Kalimantan Utara;6501
1060850;MALINAU;Malinau;Kalimantan Utara;6501
1060851;LONG BIA;Bulungan;Kalimantan Utara;6502
1060852;BUMI RAHAYU;Bulungan;Kalimantan Utara;6502
1060853;LONG BANG;Bulungan;Kalimantan Utara;6502
1060854;LONG BELUAH;Bulungan;Kalimantan Utara;6502
1060855;TANJUNG PALAS;Bulungan;Kalimantan Utara;6502
1060856;ANTUTAN;Bulungan;Kalimantan Utara;6502
1060857;TANJUNG SELOR;Bulungan;Kalimantan Utara;6502
1060858;TANAH KUNING;Bulungan;Kalimantan Utara;6502
1060859;SALIMBATU;Bulungan;Kalimantan Utara;6502
1060860;PIMPING;Bulungan;Kalimantan Utara;6502
1060861;SEKATAK BUJI;Bulungan;Kalimantan Utara;6502
1060862;BUNYU;Bulungan;Kalimantan Utara;6502
1060904;MURUK RIAN;Tana tidung;Kalimantan Utara;6503
1060863;TIDENG PALE;Tana Tidung;Kalimantan Utara;6503
1060864;KUJAU;Tana Tidung;Kalimantan Utara;6503
1060865;SESAYAP HILIR;Tana Tidung;Kalimantan Utara;6503
1060866;TANA LIA;Tana Tidung;Kalimantan Utara;6503
1060867;LONG LAYU;Nunukan;Kalimantan Utara;6504
1060868;LONG BAWAN;Nunukan;Kalimantan Utara;6504
1060902;BINTER;Nunukan;Kalimantan Utara;6504
1060869;MANSALONG;Nunukan;Kalimantan Utara;6504
1060903;TANJUNG HARAPAN;Nunukan;Kalimantan Utara;6504
1060870;ATAP;Nunukan;Kalimantan Utara;6504
1060871;PEMBELIANGAN;Nunukan;Kalimantan Utara;6504
1060872;SANUR;Nunukan;Kalimantan Utara;6504
1060873;NUNUKAN;Nunukan;Kalimantan Utara;6504
1060874;SEDADAP;Nunukan;Kalimantan Utara;6504
1060875;SEIMENGGARIS;Nunukan;Kalimantan Utara;6504
1060876;AJI KUNING;Nunukan;Kalimantan Utara;6504
1060877;SUNGAI NYAMUK;Nunukan;Kalimantan Utara;6504
1060878;SETABU;Nunukan;Kalimantan Utara;6504
1060879;SEI TAIWAN;Nunukan;Kalimantan Utara;6504
1060897;LAPRI;Nunukan;Kalimantan Utara;6504
1060880;PANTAI AMAL;Kota Tarakan;Kalimantan Utara;6571
1060881;MAMBURUNGAN;Kota Tarakan;Kalimantan Utara;6571
1060882;GUNUNG LINGKAS;Kota Tarakan;Kalimantan Utara;6571
1060883;SEBENGKOK;Kota Tarakan;Kalimantan Utara;6571
1060884;KARANG REJO;Kota Tarakan;Kalimantan Utara;6571
1060885;JUATA PERMAI;Kota Tarakan;Kalimantan Utara;6571
1070001;DOLODUO;Bolaang Mongondow;Sulawesi Utara;7101
1070002;MOPUYA;Bolaang Mongondow;Sulawesi Utara;7101
1070003;IMANDI;Bolaang Mongondow;Sulawesi Utara;7101
1070004;PUSIAN;Bolaang Mongondow;Sulawesi Utara;7101
1071296;WERDHI AGUNG;Bolaang Mongondow;Sulawesi Utara;7101
1070005;TUNGOI;Bolaang Mongondow;Sulawesi Utara;7101
1070006;TANOYAN;Bolaang Mongondow;Sulawesi Utara;7101
1070007;PASSI BARAT;Bolaang Mongondow;Sulawesi Utara;7101
1070008;PANGIAN;Bolaang Mongondow;Sulawesi Utara;7101
1070009;BILALANG;Bolaang Mongondow;Sulawesi Utara;7101
1070010;POIGAR;Bolaang Mongondow;Sulawesi Utara;7101
1070011;INOBONTO;Bolaang Mongondow;Sulawesi Utara;7101
1070012;KOMANGAAN;Bolaang Mongondow;Sulawesi Utara;7101
1070013;TADOY;Bolaang Mongondow;Sulawesi Utara;7101
1070014;LOLAK;Bolaang Mongondow;Sulawesi Utara;7101
1070015;BUNTALO;Bolaang Mongondow;Sulawesi Utara;7101
1070016;MAELANG;Bolaang Mongondow;Sulawesi Utara;7101
1070017;WOLAANG;Minahasa;Sulawesi Utara;7102
1070018;WALANTAKAN;Minahasa;Sulawesi Utara;7102
1070019;TUMARATAS;Minahasa;Sulawesi Utara;7102
1070020;MANEMBO;Minahasa;Sulawesi Utara;7102
1070021;TOMPASO;Minahasa;Sulawesi Utara;7102
1070022;KAWANGKOAN;Minahasa;Sulawesi Utara;7102
1071302;KAWANGKOAN BARAT;Minahasa;Sulawesi Utara;7102
1070023;SONDER;Minahasa;Sulawesi Utara;7102
1070024;TANAWANGKO;Minahasa;Sulawesi Utara;7102
1070025;LOLAH;Minahasa;Sulawesi Utara;7102
1070026;PINELENG;Minahasa;Sulawesi Utara;7102
1070027;TATELI;Minahasa;Sulawesi Utara;7102
1070028;TOMBULU;Minahasa;Sulawesi Utara;7102
1070029;KOYA;Minahasa;Sulawesi Utara;7102
1070030;REMBOKEN;Minahasa;Sulawesi Utara;7102
1070031;KAKAS;Minahasa;Sulawesi Utara;7102
1070032;KAKAS BARAT;Minahasa;Sulawesi Utara;7102
1070033;SERETAN;Minahasa;Sulawesi Utara;7102
1070034;TANDENGAN;Minahasa;Sulawesi Utara;7102
1070035;KOMBI;Minahasa;Sulawesi Utara;7102
1070036;PAPAKELAN;Minahasa;Sulawesi Utara;7102
1070037;TONSEA LAMA;Minahasa;Sulawesi Utara;7102
1070038;LAPANGO;Kepulauan Sangihe;Sulawesi Utara;7103
1070039;KAHAKITANG;Kepulauan Sangihe;Sulawesi Utara;7103
1070040;TAMAKO;Kepulauan Sangihe;Sulawesi Utara;7103
1070041;DAGHO;Kepulauan Sangihe;Sulawesi Utara;7103
1070042;MANALU;Kepulauan Sangihe;Sulawesi Utara;7103
1070043;SALURANG;Kepulauan Sangihe;Sulawesi Utara;7103
1070044;PINTARENG;Kepulauan Sangihe;Sulawesi Utara;7103
1070045;KUMA;Kepulauan Sangihe;Sulawesi Utara;7103
1070046;MANGANITU;Kepulauan Sangihe;Sulawesi Utara;7103
1070047;TONA / TAHUNA;Kepulauan Sangihe;Sulawesi Utara;7103
1071309;MANENTE;Kepulauan Sangihe;Sulawesi Utara;7103
1070048;TAHUNA BARAT;Kepulauan Sangihe;Sulawesi Utara;7103
1070049;ENEMAWIRA;Kepulauan Sangihe;Sulawesi Utara;7103
1070050;MARORE;Kepulauan Sangihe;Sulawesi Utara;7103
1070051;KALASUGE;Kepulauan Sangihe;Sulawesi Utara;7103
1070052;NUSA ;Kepulauan Sangihe;Sulawesi Utara;7103
1070053;KENDAHE;Kepulauan Sangihe;Sulawesi Utara;7103
1070054;MANGARAN;Kepulauan Talaud;Sulawesi Utara;7104
1070055;DAMAU;Kepulauan Talaud;Sulawesi Utara;7104
1070056;LIRUNG;Kepulauan Talaud;Sulawesi Utara;7104
1070057;MORONGE;Kepulauan Talaud;Sulawesi Utara;7104
1070058;SALIBABU;Kepulauan Talaud;Sulawesi Utara;7104
1070059;PULUTAN;Kepulauan Talaud;Sulawesi Utara;7104
1070060;KALONGAN;Kepulauan Talaud;Sulawesi Utara;7104
1070061;MELONGUANE;Kepulauan Talaud;Sulawesi Utara;7104
1070062;TULE;Kepulauan Talaud;Sulawesi Utara;7104
1070063;B E O;Kepulauan Talaud;Sulawesi Utara;7104
1070064;LOBBO;Kepulauan Talaud;Sulawesi Utara;7104
1070065;TAROHAN;Kepulauan Talaud;Sulawesi Utara;7104
1070066;RAINIS;Kepulauan Talaud;Sulawesi Utara;7104
1070067;DAPALAN;Kepulauan Talaud;Sulawesi Utara;7104
1070068;ESSANG;Kepulauan Talaud;Sulawesi Utara;7104
1070069;SAMBUARA;Kepulauan Talaud;Sulawesi Utara;7104
1070070;GEMEH;Kepulauan Talaud;Sulawesi Utara;7104
1070071;KARATUNG;Kepulauan Talaud;Sulawesi Utara;7104
1070072;MARAMPIT;Kepulauan Talaud;Sulawesi Utara;7104
1070073;KAKOROTAN;Kepulauan Talaud;Sulawesi Utara;7104
1070074;MIANGAS;Kepulauan Talaud;Sulawesi Utara;7104
1070075;MODOINDING;Minahasa Selatan;Sulawesi Utara;7105
1070076;TOMPASO BARU;Minahasa Selatan;Sulawesi Utara;7105
1070077;MAESAAN;Minahasa Selatan;Sulawesi Utara;7105
1070078;POOPO;Minahasa Selatan;Sulawesi Utara;7105
1070079;MOTOLING;Minahasa Selatan;Sulawesi Utara;7105
1070080;MOTOLING TIMUR;Minahasa Selatan;Sulawesi Utara;7105
1070081;MOTOLING BARAT;Minahasa Selatan;Sulawesi Utara;7105
1070082;KUMELEMBUAI;Minahasa Selatan;Sulawesi Utara;7105
1070083;ONGKAW;Minahasa Selatan;Sulawesi Utara;7105
1070084;TENGA;Minahasa Selatan;Sulawesi Utara;7105
1070085;AMURANG;Minahasa Selatan;Sulawesi Utara;7105
1070086;AMURANG BARAT;Minahasa Selatan;Sulawesi Utara;7105
1070087;AMURANG TIMUR;Minahasa Selatan;Sulawesi Utara;7105
1070088;TARERAN;Minahasa Selatan;Sulawesi Utara;7105
1070089;SULUUN TARERAN;Minahasa Selatan;Sulawesi Utara;7105
1070090;TUMPAAN;Minahasa Selatan;Sulawesi Utara;7105
1070091;TATAPAAN;Minahasa Selatan;Sulawesi Utara;7105
1070092;KEMA;Minahasa Utara;Sulawesi Utara;7106
1070093;KAUDITAN;Minahasa Utara;Sulawesi Utara;7106
1070094;AIR MADIDI;Minahasa Utara;Sulawesi Utara;7106
1070095;KOLONGAN;Minahasa Utara;Sulawesi Utara;7106
1070096;TATELU;Minahasa Utara;Sulawesi Utara;7106
1070097;TALAWAAN;Minahasa Utara;Sulawesi Utara;7106
1070098;WORI;Minahasa Utara;Sulawesi Utara;7106
1070099;TINONGKO;Minahasa Utara;Sulawesi Utara;7106
1070100;MUBUNE;Minahasa Utara;Sulawesi Utara;7106
1070101;BATU;Minahasa Utara;Sulawesi Utara;7106
1070102;LIKUPANG;Minahasa Utara;Sulawesi Utara;7106
1070103;SANGKUB;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070104;SANGTOMBOLANG;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070105;BINTAUNA;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070106;BINTAUNA PANTAI;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070107;BOLAANG ITANG;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070108;BOHABAK;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070109;MOKODITEK;Bolaang Mongondow Utara;Sulawesi Utara;7107
1071338;BIONTONG;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070110;OLLOT;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070111;BOROKO;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070112;BUKO;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070113;TUNTUNG;Bolaang Mongondow Utara;Sulawesi Utara;7107
1070114;BIARO;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070115;KISIHANG;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070116;TAGULANDANG;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070117;MINANGA;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070118;TALAWID;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070119;SAWANG;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070120;BUHIAS;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070121;ONDONG;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070122;MAKALEHI;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070123;SALILI;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070124;LIA;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070125;ULUSIAU;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070126;HIUNG;Siau Tagulandang Biaro;Sulawesi Utara;7108
1070127;RATATOTOK;Minahasa Tenggara;Sulawesi Utara;7109
1070128;BASAAN;Minahasa Tenggara;Sulawesi Utara;7109
1070129;BELANG;Minahasa Tenggara;Sulawesi Utara;7109
1070130;PUSOMAEN;Minahasa Tenggara;Sulawesi Utara;7109
1070131;MOLOMPAR BELANG;Minahasa Tenggara;Sulawesi Utara;7109
1070132;RATAHAN;Minahasa Tenggara;Sulawesi Utara;7109
1070133;TOMUNTU TIMUR;Minahasa Tenggara;Sulawesi Utara;7109
1070134;TOMBATU;Minahasa Tenggara;Sulawesi Utara;7109
1070135;MOLOMPAR ;Minahasa Tenggara;Sulawesi Utara;7109
1070136;TAMBELANG;Minahasa Tenggara;Sulawesi Utara;7109
1070137;TOULUAAN;Minahasa Tenggara;Sulawesi Utara;7109
1070138;SILIAN ;Minahasa Tenggara;Sulawesi Utara;7109
1070139;MOMALIA;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1070140;MILANGODAA;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1070141;MOLIBAGU;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1070142;DUMINANGA;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1070143;PINOLOSIAN;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1070144;DUMAGIN;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1070145;ADOW;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1071281;ONGGUNOI;Bolaang Mongondow Selatan;Sulawesi Utara;7110
1070146;NUANGAN;Bolaang Mongondow Timur;Sulawesi Utara;7111
1071337;MOTONGKAD;Bolaang Mongondow Timur;Sulawesi Utara;7111
1070147;TUTUYAN;Bolaang Mongondow Timur;Sulawesi Utara;7111
1070148;KOTABUNAN;Bolaang Mongondow Timur;Sulawesi Utara;7111
1071295;BUYAT;Bolaang Mongondow Timur;Sulawesi Utara;7111
1070149;MODAYAG;Bolaang Mongondow Timur;Sulawesi Utara;7111
1070150;MODAYAG BARAT;Bolaang Mongondow Timur;Sulawesi Utara;7111
1071308;MOOAT;Bolaang Mongondow Timur;Sulawesi Utara;7111
1070151;BAHU;Kota Manado;Sulawesi Utara;7171
1070152;MINANGA;Kota Manado;Sulawesi Utara;7171
1070153;RANOTANA WERU;Kota Manado;Sulawesi Utara;7171
1070154;SARIO;Kota Manado;Sulawesi Utara;7171
1070155;TELING ATAS;Kota Manado;Sulawesi Utara;7171
1070156;WENANG;Kota Manado;Sulawesi Utara;7171
1070157;RANOMUUT;Kota Manado;Sulawesi Utara;7171
